FID,OBJECTID,RTE_NM,RTE_PRFX,RTE_NBR,RTE_SFX,RDBD_TYPE,GID,BEGIN_DFO,END_DFO,ASSET_NM,ASSET_ID,SYSTEM,NHS,NHS_TYPE,SHAPE_STLe,GlobalID,SHAPE_Length
1964,,SL0306-KG,SL,306,,KG,1670284963,9.811,16.641,NHS,95615505,On,NHS - non connector,NHS,,{6DB1F6FC-6AAF-43E2-AD75-BAB86EAAFC80},0.10050322672335
1965,,SL0306-RG,SL,306,,RG,1670284967,16.172,16.803,NHS,95617827,On,NHS - non connector,NHS,,{CE813E0A-6461-4C54-A352-0B18FD2332EB},0.0101466384901959
1966,,SL0306-LG,SL,306,,LG,1670284965,16.056,16.44,NHS,95616765,On,NHS - non connector,NHS,,{AB7378F7-C1A3-4A38-ABFC-4759EA25D910},0.0061031839667044
1967,,SL0322-RG,SL,322,,RG,1570647885,0,7.134,NHS,49904712,On,NHS - non connector,NHS,,{C4755CA4-164C-49BD-8CAD-D0B518ADBEEC},0.111211835420861
1968,,SL0322-KG,SL,322,,KG,7185,0,7.171,NHS,13481447,On,NHS - non connector,NHS,,{438B4648-54A3-4A70-A4B5-D17BEE21DAA9},0.111780981786894
1969,,SL0322-LG,SL,322,,LG,9364,0,7.43,NHS,13483859,On,NHS - non connector,NHS,,{AAAB0CFC-EFEA-4E28-AD5A-D81E989452DC},0.115819514322339
1970,,SL0323-RG,SL,323,,RG,1576280563,0.528,19.094,NHS,50537683,On,NHS - non connector,NHS,,{1597358C-1DC0-4F70-AA40-D471168C2E7D},0.29010249211135
1971,,SL0323-LG,SL,323,,LG,1576280614,0.528,19.145,NHS,50537952,On,NHS - non connector,NHS,,{B019C9D9-0DCB-45F2-8989-E1A10231902E},0.290910697477909
1972,,SL0323-KG,SL,323,,KG,1580493690,0,19.675,NHS,1001584742,On,NHS - non connector,NHS,,{EC43C29E-E3A9-47B0-B3EA-0D2E6646D1B4},0.307767374913114
1973,,SL0335-CN,SL,335,,CN,2000002998,0,0.308,NHS,99107667,On,NHS - non connector,NHS,,{DE78D578-6069-4DF0-99A3-0C8CDC6BF9F6},0.00487893853478842
1974,,SL0335-RG,SL,335,,RG,2000002919,28.663,29.152,NHS,95572432,On,NHS - non connector,NHS,,{E2EF01FF-9A20-4555-91C6-6A8BED140D77},0.00710404191824876
1975,,SL0335-LG,SL,335,,LG,2000002911,26.161,26.378,NHS,95572183,On,NHS - non connector,NHS,,{37F1B0D1-773F-40F7-B92A-B0C1536B2073},0.00315095066086264
1976,,SL0335-RG,SL,335,,RG,2000002905,20.29,24.37,NHS,95572012,On,NHS - non connector,NHS,,{3AFBE807-D7ED-4E18-8AF1-2293746A4B0A},0.0696345058321888
1977,,SL0335-RG,SL,335,,RG,2000002913,26.161,26.378,NHS,95572248,On,NHS - non connector,NHS,,{429E1069-CA7A-458B-BBB0-DFA8D5042917},0.00315627504241971
1978,,SL0335-LG,SL,335,,LG,2000002899,14.852,18.684,NHS,95571717,On,NHS - non connector,NHS,,{CA611AA8-0062-4D2A-9ADF-B19C76D20A7A},0.0673095114143863
1979,,SL0335-RG,SL,335,,RG,2000002901,14.852,18.679,NHS,95571823,On,NHS - non connector,NHS,,{F53E925B-3682-43C1-BC90-541AF45BEE71},0.0672553968647404
1980,,SL0335-LG,SL,335,,LG,2000002903,20.29,24.387,NHS,95571917,On,NHS - non connector,NHS,,{908ADD82-38B1-4744-B338-8633C82CDECD},0.0699246485449196
1981,,SL0335-RG,SL,335,,RG,1669852836,38.956,42.172,NHS,95585619,On,NHS - non connector,NHS,,{CC2A4A38-E0FE-4A7A-B9EE-3C1D8CA6F5CF},0.0565818434186855
1982,,SL0335-LG,SL,335,,LG,1669852830,38.956,42.19,NHS,95585416,On,NHS - non connector,NHS,,{F17DF25D-9380-40EF-9056-12DE4534F685},0.0568839667368608
1983,,SL0335-RG,SL,335,,RG,1669852834,0,1.396,NHS,95585539,On,NHS - non connector,NHS,,{27A8827D-B3A0-48D2-A7AF-B20FA9EC57DE},0.0245642337502179
1984,,SL0335-RG,SL,335,,RG,1669852862,8.471,8.799,NHS,95586005,On,NHS - non connector,NHS,,{5CCD6973-7A2D-43E6-8675-18278C1E21C1},0.00475751742626493
1985,,SL0335-LG,SL,335,,LG,1669852864,8.471,8.799,NHS,95586063,On,NHS - non connector,NHS,,{CC432B28-07EC-4409-9199-A05A76DF437C},0.00476818921251771
1986,,SL0335-LG,SL,335,,LG,1669852832,0,1.254,NHS,95585473,On,NHS - non connector,NHS,,{4037BB93-9E68-466E-8866-95269FE899F6},0.0221188461962358
1987,,SL0335-KG,SL,335,,KG,2000003028,0,1.31,NHS,95573930,On,NHS - non connector,NHS,,{4F29F53C-767E-4F87-923F-B1B2DA7F3E0C},0.0230921367691891
1988,,SL0335-KG,SL,335,,KG,2000003027,8.471,42.18,NHS,95573787,On,NHS - non connector,NHS,,{92945373-A0AC-4DA6-A7A0-C08BC9D77310},0.551471930659441
1989,,SL0335-LG,SL,335,,LG,2000002917,28.663,29.151,NHS,95572375,On,NHS - non connector,NHS,,{B9D10A29-047A-47A0-94C2-894EF0408259},0.00709305058887999
1990,,SL0336-KG,SL,336,,KG,7190,0,17.392,NHS,37034935,On,NHS - non connector,NHS,,{A1F670A2-7AF2-4522-91D1-B57BA5B196D9},0.278568282359278
1991,,SL0336-RG,SL,336,,RG,9383,0,0.782,NHS,13483822,On,NHS - non connector,NHS,,{29A15012-AD61-46D0-9E21-276DB7C1FBF6},0.0129716401405783
1992,,SL0336-LG,SL,336,,LG,9382,16.686,17.393,NHS,13483867,On,NHS - non connector,NHS,,{4413ABB3-374D-44C9-B79E-B2BB5E74B983},0.0115680555046149
1993,,SL0336-LG,SL,336,,LG,9381,6.18,6.975,NHS,13483927,On,NHS - non connector,NHS,,{B820E5E0-59E9-44EA-AB56-F10F2476C904},0.0132011697959561
1994,,SL0336-LG,SL,336,,LG,9380,0,0.796,NHS,13483971,On,NHS - non connector,NHS,,{A6B057C6-6CC6-413D-AD5A-7DFB0383EEFC},0.0131948759182263
1995,,SL0336-RG,SL,336,,RG,9385,16.687,17.393,NHS,13483972,On,NHS - non connector,NHS,,{3A0CB8B8-11D6-47D1-957F-68B7E27AF2D3},0.0116083484507312
1996,,SL0336-RG,SL,336,,RG,9384,6.18,6.976,NHS,13484015,On,NHS - non connector,NHS,,{9959E3FE-808C-4696-AB1B-676331C27E31},0.0132162535171256
1997,,SL0337-KG,SL,337,,KG,1631836918,0,3.006,NHS,71154890,On,NHS - non connector,NHS,,{0D93D824-8C78-4CA8-AFFD-9612ADCDD34F},0.0446397787664517
1998,,SL0337-LG,SL,337,,LG,1631836922,0.406,3.01,NHS,78638775,On,NHS - non connector,NHS,,{56E73CDA-43DB-4A84-9DA5-DBE15DDEE001},0.0387408263536035
1999,,SL0337-RG,SL,337,,RG,1631836920,0.406,3.003,NHS,78638776,On,NHS - non connector,NHS,,{EBBE3EAF-E711-4748-9942-B91E1B495E68},0.0386303771876789
2000,,SL0338-KG,SL,338,,KG,7192,0,3.645,NHS,13481548,On,NHS - non connector,NHS,,{E0A88D67-74BC-47D5-BB93-F090509E27C3},0.0573642255786555
2001,,SL0338-LG,SL,338,,LG,9387,8.075,10.342,NHS,13483868,On,NHS - non connector,NHS,,{022E6A09-5424-4909-9270-8484811E448C},0.0333018054262998
2002,,SL0338-LG,SL,338,,LG,9386,3.247,3.644,NHS,13483912,On,NHS - non connector,NHS,,{E7C2FB68-58C8-46F5-89DC-5F4FCA3B73A4},0.00579035158560035
2003,,SL0338-RG,SL,338,,RG,9390,8.074,10.351,NHS,13483957,On,NHS - non connector,NHS,,{AFA315B7-10C7-4E0E-AA22-CBEDC9C7B878},0.0334653294004781
2004,,SL0338-RG,SL,338,,RG,9389,3.247,3.645,NHS,13484016,On,NHS - non connector,NHS,,{80306FA6-4711-4634-8916-4A533421E5B8},0.00580879503597974
2005,,SL0338-KG,SL,338,,KG,1566415416,17.628,17.738,NHS,48612961,On,NHS - non connector,NHS,,{2B51EA9A-3A50-4B7F-B79E-3AE24A537CAB},0.00179802103576603
2006,,SL0338-KG,SL,338,,KG,1566415416,17.738,34.061,NHS,48612962,On,NHS - non connector,NHS,,{39237D26-0E8B-4623-837C-53D1129D20F9},0.255586301545424
2007,,SL0338-KG,SL,338,,KG,1566415416,8.074,17.58,NHS,48612963,On,NHS - non connector,NHS,,{9271B17B-98FF-4113-BEF5-B273D676FD89},0.146655046858335
2008,,SL0338-KG,SL,338,,KG,1566415416,17.58,17.628,NHS,48612964,On,NHS - non connector,NHS,,{AF75F749-5B7A-4034-9E3C-B5FCD52D747D},0.0007866382019773
2009,,SL0338-LG,SL,338,,LG,1566420338,14.28,25.583,NHS,48613463,On,NHS - non connector,NHS,,{DFE26CD3-55CD-4BB6-996F-1DF1C55546EA},0.178006975586059
2010,,SL0338-RG,SL,338,,RG,1566417782,14.28,25.551,NHS,48613301,On,NHS - non connector,NHS,,{A8E5EEE8-99FF-4A46-B36B-8EBC0809DB3C},0.177523603654547
2011,,SL0340-LG,SL,340,,LG,1571079886,5.171,5.336,NHS,49896355,On,NHS - non connector,NHS,,{8011B85F-0B01-4B75-8B39-B0DF380D56E8},0.00240801858013756
2012,,SL0340-RG,SL,340,,RG,1571080335,5.171,5.314,NHS,49896412,On,NHS - non connector,NHS,,{A321C04F-9534-4225-BA0D-F371CAA0CB0A},0.00209039506079001
2013,,SL0340-KG,SL,340,,KG,7194,0.271,5.321,NHS,70844261,On,NHS - non connector,NHS,,{B8916B61-5367-4000-83CB-42B996E7AA5C},0.0776170775246425
2014,,SL0340-LG,SL,340,,LG,9392,0.278,0.605,NHS,70844263,On,NHS - non connector,NHS,,{F9DB0FB7-26BF-4CEE-89B0-A4507E2833A2},0.00551497203892105
2015,,SL0340-RG,SL,340,,RG,9394,0.268,0.597,NHS,70844265,On,NHS - non connector,NHS,,{727F94AC-406F-4A2E-9FC4-66291542BF76},0.00555179549397762
2016,,SL0360-LG,SL,360,,LG,1640131209,0,13.989,NHS,75271937,On,NHS - non connector,NHS,,{46F78E0D-A095-4FF6-ACCE-9800CACFF675},0.214093216912962
2017,,SL0360-RG,SL,360,,RG,1640131211,0,14.007,NHS,75272119,On,NHS - non connector,NHS,,{54C611C0-171D-43A8-B588-19C1E31FE7D5},0.214359595696503
2018,,SL0360-KG,SL,360,,KG,1638230635,0,13.981,NHS,75133120,On,NHS - non connector,NHS,,{D10848AD-6A34-451A-9204-DC76EC53EA7A},0.213958777034249
2019,,SL0363-KG,SL,363,,KG,1632096296,0,10.58,NHS,71154148,On,NHS - non connector,NHS,,{3027A88B-5025-4EE1-835C-BFB29949FDE4},0.163703130712468
2020,,SL0363-LG,SL,363,,LG,1550093054,0,3.706,NHS,44274080,On,NHS - non connector,NHS,,{B31E3717-CA29-4371-A3DA-CB16820DCF43},0.0600763080000722
2021,,SL0363-RG,SL,363,,RG,1550093055,0,3.661,NHS,44274079,On,NHS - non connector,NHS,,{CF374D6D-A153-4236-9165-2D47765F5875},0.0594162707198805
2022,,SL0375-LG,SL,375,,LG,1638921833,20.997,54.301,NHS,75066010,On,NHS - non connector,NHS,,{3B438B10-1E0E-4E02-AEC1-E38D3BA6D330},0.522208137495533
2023,,SL0375-LG,SL,375,,LG,1638921833,10.83,20.997,NHS,75066011,On,NHS - non connector,NHS,,{C2A340F1-2B84-4B08-9654-B63362582FCC},0.163646863099084
2024,,SL0375-LG,SL,375,,LG,1638921833,0.775,10.83,NHS,75066013,On,NHS - non connector,NHS,,{EA7E126D-B776-4AF5-BA1B-ECBD46048182},0.163254310799728
2025,,SL0375-KG,SL,375,,KG,1638921827,0.777,20.989,NHS,75065435,On,NHS - non connector,NHS,,{FFA89B9F-E851-4B20-8D3C-B110DA7FA229},0.326740271881373
2026,,SL0375-KG,SL,375,,KG,1638921827,20.989,54.373,NHS,75065437,On,NHS - non connector,NHS,,{F9EB6BD0-5E09-4302-9C1B-2BEEE8048E2A},0.523397652038196
2027,,SL0375-RG,SL,375,,RG,1638921825,20.979,54.348,NHS,75064915,On,NHS - non connector,NHS,,{008D1DF6-2409-4B69-A86D-592F3CD1309E},0.523134353236945
2028,,SL0375-RG,SL,375,,RG,1638921825,0.778,20.979,NHS,75064917,On,NHS - non connector,NHS,,{398904EA-7D23-4673-9663-2EFC82F2AE6F},0.326567459945064
2029,,SL0040-KG,SL,40,,KG,7072,1.115,1.508,NHS,13481333,On,Major Airport - connector,NHS - Intermodal Connector,,{E1E01E59-AB8E-4E5A-8638-A3281C812CA9},0.00645052916470103
2030,,SL0463-LG,SL,463,,LG,1599249854,0,4.161,NHS,60204852,On,NHS - non connector,NHS,,{EC903BF8-0034-4919-A49F-D68727A8F2D3},0.0656156045471811
2031,,SL0463-KG,SL,463,,KG,1599249847,0,4.489,NHS,60204692,On,NHS - non connector,NHS,,{9D26B675-CE6E-415F-8757-E0C1B1F7AC06},0.0707043855872824
2032,,SL0463-RG,SL,463,,RG,1599249787,0,4.155,NHS,60204156,On,NHS - non connector,NHS,,{C73FB364-6819-47A2-A723-0D1C0FD96056},0.0655348973408786
2033,,SL0473-KG,SL,473,,KG,7240,0,4.357,NHS,13481348,On,NHS - non connector,NHS,,{7C1BCAA0-8AB5-46A8-A870-371186494F46},0.0649626747626533
2034,,SL0473-RG,SL,473,,RG,9431,3.307,3.72,NHS,13483852,On,NHS - non connector,NHS,,{C0109882-BE56-4C73-B569-3099A9272568},0.00603994420717781
2035,,SL0473-RG,SL,473,,RG,9430,0.753,1.08,NHS,13483896,On,NHS - non connector,NHS,,{39BDE53D-5C66-42E0-925A-B3BC0E4F3BFF},0.0049377861525484
2036,,SL0473-LG,SL,473,,LG,9429,3.306,3.716,NHS,13483956,On,NHS - non connector,NHS,,{38389F7C-F198-4D50-8F69-E37FC14EBC5D},0.00597692820406863
2037,,SL0473-LG,SL,473,,LG,9428,0.744,1.08,NHS,13484000,On,NHS - non connector,NHS,,{9CF088E1-3EB1-4BCB-B903-FCB50BF5658C},0.00508032564952064
2038,,SL0478-LG,SL,478,,LG,9432,4.613,5.835,NHS,13483791,On,NHS - non connector,NHS,,{9B482323-66A3-4A5C-BE1B-19483026500A},0.0181035318444974
2039,,SL0478-RG,SL,478,,RG,9433,4.613,5.815,NHS,13484001,On,NHS - non connector,NHS,,{3967028F-7857-4301-A62E-BEAE1D50D79F},0.0178072813967893
2040,,SL0478-KG,SL,478,,KG,1670284923,0,5.834,NHS,95596402,On,NHS - non connector,NHS,,{7D9CACCD-2CED-44B3-8917-37C80DE5C0AB},0.0857813349900488
2041,,SL0480-RG,SL,480,,RG,9435,0,0.368,NHS,13483897,On,NHS - non connector,NHS,,{857B11EE-B438-46C0-8687-92B33E4779B1},0.0057405328480481
2042,,SL0480-LG,SL,480,,LG,9434,0,0.369,NHS,13483942,On,NHS - non connector,NHS,,{A1CE3642-CD61-4897-BBE9-31D4B56F8492},0.00562387205118606
2043,,SL0480-KG,SL,480,,KG,1513022235,0,10.74,NHS,37089498,On,NHS - non connector,NHS,,{CA2E0632-C479-4787-9B10-F7B8B47D2AC6},0.16350976070991
2044,,SL0484-RG,SL,484,,RG,1571078972,0.051,2.496,NHS,49896227,On,NHS - non connector,NHS,,{3198894A-40CC-4240-B68D-6A7D17711BC7},0.039987576679654
2045,,SL0484-KG,SL,484,,KG,7244,0,2.47,NHS,13481397,On,NHS - non connector,NHS,,{4951223C-2EEA-4B75-BEEA-6E592EF3DDB0},0.0403373681561358
2046,,SL0484-LG,SL,484,,LG,9436,0.219,2.455,NHS,13483837,On,NHS - non connector,NHS,,{FFA46006-406E-47B1-A6D0-1A400464F421},0.0366850248036812
2047,,SL0485-KG,SL,485,,KG,7245,0,3.12,NHS,13481330,On,NHS - non connector,NHS,,{87813FE2-E5D7-4FD9-8084-9C4BC8762BEB},0.0495375517398991
2048,,SL0488-KG,SL,488,,KG,7246,0,0.993,NHS,13481284,On,NHS - non connector,NHS,,{AA7F1502-9756-42EA-87EB-CBB44E10716A},0.0172268591365329
2049,,SL0499-RG,SL,499,,RG,1638403232,0.493,5.519,NHS,75020718,On,NHS - non connector,NHS,,{B6460C20-FFA9-4535-9758-0B9F66F06673},0.0775830661444311
2050,,SL0499-LG,SL,499,,LG,1638403230,0.493,5.532,NHS,75020624,On,NHS - non connector,NHS,,{68AF9721-8572-405C-BAC0-164841BBDE1B},0.0777846421226801
2051,,SL0499-KG,SL,499,,KG,1638403204,0.016,7.943,NHS,75999992,On,NHS - non connector,NHS,,{D3BAB3CD-3826-4232-A62F-AC03B9917A87},0.121425520973133
2052,,SL0573-KG,SL,573,,KG,7271,0,3.52,NHS,13481660,On,NHS - non connector,NHS,,{95819371-5457-45D3-905D-5DB191EAE64D},0.0531458497481387
2053,,SL0573-LG,SL,573,,LG,9445,3.011,3.531,NHS,13483788,On,NHS - non connector,NHS,,{553653BA-10BF-412F-B001-734C83D380BE},0.00803052442349467
2054,,SL0573-LG,SL,573,,LG,9444,0,1.162,NHS,13483849,On,NHS - non connector,NHS,,{5249335C-8881-4DB7-9662-27AC8C78EC88},0.0175956308771239
2055,,SL0573-RG,SL,573,,RG,9447,2.986,3.483,NHS,13483939,On,NHS - non connector,NHS,,{66BCF4B3-151B-4A7F-9BFE-4BDD166C918F},0.00769111874120675
2056,,SL0573-RG,SL,573,,RG,9446,0,1.136,NHS,13483999,On,NHS - non connector,NHS,,{B27E075B-5E39-493A-96CD-5D108BD6161F},0.0171774820626264
2057,,BU0077L-KG,BU,77,L,KG,1599251175,4.899,9.177,NHS,59926793,On,NHS - non connector,NHS,,{B0BA7B81-D08A-4AE1-ACBA-97E88C698C14},0.0652765970160863
2058,,BU0077L-LG,BU,77,L,LG,1599252117,4.898,9.188,NHS,59987507,On,NHS - non connector,NHS,,{E78C658D-3459-4E0E-A2CD-FB2DB660D9EF},0.0654770740769181
2059,,BU0077L-RG,BU,77,L,RG,1599252116,4.902,9.161,NHS,59987325,On,NHS - non connector,NHS,,{645E2634-A374-468D-B3A2-27B3F96E0E63},0.0649620242200734
2060,,BU0067M-RG,BU,67,M,RG,7792,4.159,4.713,NHS,13482249,On,NHS - non connector,NHS,,{F8DF0707-56F0-4C69-8C5E-C97BC49DB465},0.0094273799305492
2061,,BU0067M-LG,BU,67,M,LG,7790,4.138,4.715,NHS,13482264,On,NHS - non connector,NHS,,{E927551E-34EA-4973-8361-2CD9F4A5BF75},0.00972277106711773
2062,,BU0067M-KG,BU,67,M,KG,1550181564,0,7.686,NHS,44310072,On,NHS - non connector,NHS,,{7F2C57F1-B667-47EE-9FFF-95148EBA0FA0},0.126231070524414
2063,,BU0067M-RG,BU,67,M,RG,1578430313,0,0.425,NHS,50897337,On,NHS - non connector,NHS,,{3CF14087-6D43-4020-B856-DEC8C1910BB8},0.00699223059090427
2064,,BU0067M-LG,BU,67,M,LG,1578430312,0.079,0.361,NHS,50897281,On,NHS - non connector,NHS,,{37C3137E-E734-4A5A-88C2-EFB38F094145},0.00469167957590183
2065,,BU0277N-KG,BU,277,N,KG,2288,0,3.128,NHS,13476457,On,NHS - non connector,NHS,,{8B6F6F25-DE52-46B1-9681-2E57B0012AC2},0.0477710467053674
2066,,BU0287P-LG,BU,287,P,LG,1570809641,22.678,24.986,NHS,49936438,On,NHS - non connector,NHS,,{8BB7EF19-4488-49FE-970C-4FCE148639D1},0.0383781386700542
2067,,BU0287P-RG,BU,287,P,RG,1570809642,22.678,24.986,NHS,49936514,On,NHS - non connector,NHS,,{16A1D747-C728-49DE-B354-8BF210C438D5},0.0383790925922739
2068,,BU0287P-LG,BU,287,P,LG,1570213882,18.74,19.786,NHS,49933848,On,NHS - non connector,NHS,,{25D75D33-F914-434F-805F-BD9FA4DB9E0E},0.017900938603856
2069,,BU0287P-RG,BU,287,P,RG,1570213716,18.74,19.785,NHS,49933706,On,NHS - non connector,NHS,,{C2A47D9A-C96D-4DF3-B2E7-1FD192DF62B0},0.0178891098767992
2070,,BU0287P-KG,BU,287,P,KG,1672272156,0,0.27,NHS,96937522,On,NHS - non connector,NHS,,{4FFAD0E9-9393-4081-84AC-7D132E6390E0},0.00409256695669636
2071,,BU0287P-LG,BU,287,P,LG,1670544028,0,0.497,NHS,96937523,On,NHS - non connector,NHS,,{62009C63-4516-4D34-8EBE-C68A1443D0DB},0.00754748428835224
2072,,BU0287P-RG,BU,287,P,RG,1670544030,0.204,0.267,NHS,96937521,On,NHS - non connector,NHS,,{74E7FDDA-4B27-4DE0-AB56-DD901C9D5C88},0.000928967283387009
2073,,BU0287P-KG,BU,287,P,KG,1570142438,34.497,35.961,NHS,52794731,On,NHS - non connector,NHS,,{FB7BD3CD-8369-491E-B1F3-B41ED0EB13C6},0.0218913992699425
2074,,BU0287P-KG,BU,287,P,KG,1570142438,18.74,28.413,NHS,52794732,On,NHS - non connector,NHS,,{5FECB887-806A-4643-BB7C-B6FFB2A1AE04},0.154398758304915
2075,,BU0287P-KG,BU,287,P,KG,1570142438,28.413,34.497,NHS,52794733,On,NHS - non connector,NHS,,{AB69A5DB-C538-49CC-BEB9-19FB80007189},0.0959535708667733
2076,,BU0287P-LG,BU,287,P,LG,1672187301,10.017,10.884,NHS,95743152,On,NHS - non connector,NHS,,{7FF51175-0D22-4D3E-ACA3-1DE1E443B36A},0.0128820807819874
2077,,BU0287P-LG,BU,287,P,LG,1672186891,3.789,7.013,NHS,95742982,On,NHS - non connector,NHS,,{08D6D573-0018-4897-A65C-633C9CCE4914},0.049243085011959
2078,,BU0287P-RG,BU,287,P,RG,1672186893,3.789,7.014,NHS,95743078,On,NHS - non connector,NHS,,{C1E4AA3D-A657-48F0-915E-0CD01C4F1CD8},0.0492637959436565
2079,,BU0287P-LG,BU,287,P,LG,1670544028,0.497,0.892,NHS,95742777,On,NHS - non connector,NHS,,{2F61A3F4-03A5-49F6-985F-83D8D90FBE45},0.00574660905723776
2080,,BU0287P-RG,BU,287,P,RG,1670544030,0.267,0.68,NHS,95742837,On,NHS - non connector,NHS,,{72F4989A-0E6E-47CE-8C62-5EA6E981C048},0.00601921873461966
2081,,BU0287P-RG,BU,287,P,RG,1672187303,10.017,10.893,NHS,95743239,On,NHS - non connector,NHS,,{451D2F61-4C23-48C6-BFB7-73F22D4699E6},0.0130579113775533
2082,,BU0287P-RG,BU,287,P,RG,1672187481,7.705,7.816,NHS,95743521,On,NHS - non connector,NHS,,{124CCDF6-7E5B-42D2-8440-EE67BF5965AD},0.00173052356119705
2083,,BU0287P-KG,BU,287,P,KG,1672272156,8.83,16.877,NHS,95743876,On,NHS - non connector,NHS,,{3DB0BBC9-217D-45A1-9FAA-DEA095FD9F88},0.120150990582103
2084,,BU0287P-KG,BU,287,P,KG,1672272156,1.684,8.83,NHS,95743877,On,NHS - non connector,NHS,,{8931F9FD-857B-4F61-A490-5A83BCFBC880},0.108655694272343
2085,,BU0287P-KG,BU,287,P,KG,1672272156,0.27,1.684,NHS,95743878,On,NHS - non connector,NHS,,{529FFE62-19C1-445A-9E34-A3A3674D1486},0.0205180275959293
2086,,BU0287P-LG,BU,287,P,LG,1672187479,7.703,7.815,NHS,95743459,On,NHS - non connector,NHS,,{A17D78A8-FA93-4173-8011-D8771F2CE0AC},0.00173117040690274
2087,,BU0287P-LG,BU,287,P,LG,1599252170,26.341,26.628,NHS,60835395,On,NHS - non connector,NHS,,{8F33A34F-982A-4977-85AB-74B31D95821F},0.00462397100858711
2088,,BU0287P-RG,BU,287,P,RG,1599252171,26.341,26.624,NHS,60835450,On,NHS - non connector,NHS,,{5459E5DF-9EA9-458F-89F6-D69CFC8B1255},0.00456102264923227
2089,,BU0287P-LG,BU,287,P,LG,1670284904,16.348,16.838,NHS,95742357,On,NHS - non connector,NHS,,{678474B7-971C-4F71-BFA3-BBBC6B95E434},0.00775453472013815
2090,,BU0287P-RG,BU,287,P,RG,1670284908,16.348,17,NHS,95742471,On,NHS - non connector,NHS,,{3795D445-97AF-4057-9F20-18449DF695C4},0.0102422043855686
2091,,BU0287P-LG,BU,287,P,LG,1518220112,35.481,35.93,NHS,37209444,On,NHS - non connector,NHS,,{8A77E3BE-F830-449D-B521-E1199F5835CD},0.00685243786158508
2092,,BU0287P-RG,BU,287,P,RG,1518220144,35.481,35.938,NHS,37209503,On,NHS - non connector,NHS,,{60AB5C38-0741-421E-97CF-9EB7A8FA65A9},0.00694919340614001
2093,,BU0287Q-KG,BU,287,Q,KG,2299,0,2.941,NHS,13476306,On,NHS - non connector,NHS,,{F6EAF5D0-4622-4A36-8A66-08AB6D3548FB},0.0489997392480734
2094,,BU0287Q-RG,BU,287,Q,RG,7906,2.689,2.95,NHS,13482333,On,NHS - non connector,NHS,,{45CF4316-3F2B-44D8-9209-5B5C85AF630B},0.00384042625875126
2095,,BU0287Q-RG,BU,287,Q,RG,7905,0.923,1.075,NHS,13482334,On,NHS - non connector,NHS,,{B68F38CB-23C2-431B-947A-8445F6C9D27E},0.00259262789236096
2096,,BU0287Q-LG,BU,287,Q,LG,7904,2.689,2.939,NHS,13482350,On,NHS - non connector,NHS,,{88ED3FF5-6200-40F5-B950-9B291A298EF9},0.00366943647058393
2097,,BU0287Q-LG,BU,287,Q,LG,7903,0.923,1.074,NHS,13482351,On,NHS - non connector,NHS,,{1EDADA0C-618E-48E2-BF06-450C8CECE4D6},0.00258737775368294
2098,,BU0287S-KG,BU,287,S,KG,2301,0,2.976,NHS,13476275,On,NHS - non connector,NHS,,{7A1F9EED-DE87-4FE1-B00E-1DA17477F0CC},0.05009874488627
2099,,BU0287S-RG,BU,287,S,RG,7914,0,0.99,NHS,13482254,On,NHS - non connector,NHS,,{759CF02D-03D9-49F3-875D-A00516C889AA},0.0167249627836497
2100,,BU0287S-LG,BU,287,S,LG,7913,0.384,0.959,NHS,13482270,On,NHS - non connector,NHS,,{93E3BF0D-4231-4303-8EE2-953CB71F5732},0.00983122634577777
